north,east,heading
17.55430845754511,40.25585050643762,0.24464014048565463
24.65095272724118,11.709872564992658,2.601173153319209
6.169479306239118,47.55394278059833,-0.540419500270584
7.40631507187996,37.482307394996354,-0.540419500270584
8.387478950491346,36.50826948720655,-0.540419500270584
17.05353803129431,36.77367304626261,0.46340956065990824
4.014465831750831,28.86128473021619,-0.540419500270584
3.4168145997901425,29.232187368060657,-0.540419500270584
16.343902284351202,15.762962788892693,1.8606273088965517
2.8737384343588768,27.815794192199682,-0.540419500270584
9.719163391132083,47.51987264416911,-0.540419500270584
24.65367729127003,6.227609581623284,2.601173153319209
28.296156110735467,41.55023802298633,1.39949332011153
20.159123114993555,11.268251581530192,2.601173153319209
15.823590431197124,10.200672593013671,2.601173153319209
13.238804953301472,12.750762375476565,1.6726235987013078
3.330799417445717,7.667881556058253,0.8938334872660444
26.209482435103713,28.827384008584794,2.301252324360613
20.790301223679812,42.75802992258788,0.4818730403641843
21.568106227050855,29.393359324784058,1.465439776021027
2.865152089753895,32.63857203753634,-0.540419500270584
13.299715080144574,44.51864067458112,-0.540419500270584
9.796350032938488,7.195816508929126,1.6580468496254521
20.855861954761746,26.224942016685098,1.611414469848432
21.004873424919516,10.890803470858362,2.601173153319209
13.765616907212157,47.151688516792014,-0.540419500270584
23.21247358077044,41.08860539749369,0.8753337606727605
3.1952440286052077,29.405415748031956,-0.540419500270584
2.248500925043974,29.41276964895828,-0.540419500270584
9.063184670981272,39.924269321548536,-0.540419500270584
3.8792140220233295,23.024534354382315,-0.540419500270584
7.282479696482973,23.0748559271719,0.2502000566881154
24.513646329662073,49.63230961596291,0.43065024559329557
23.53212948842449,11.576076018979863,2.601173153319209
0.9688592249352546,27.698213979685978,-0.540419500270584
22.069094526080843,17.195582442271967,2.601173153319209
25.375948756110873,11.91932772316947,2.601173153319209
23.049562453277602,24.391056001211215,2.1546819113880225
12.556899308495854,27.502149057643955,0.5938596159022805
1.1519424296553549,1.4809967128284751,1.0586075714541718
10.468800840423075,32.18615401245302,-0.21601159141525117
11.224945420564069,29.19925943633135,0.2898214049132448
25.32208818307798,2.0483909901681976,2.601173153319209
5.202084648306511,32.57593238567206,-0.540419500270584
26.324213644748,34.53018217754041,1.6750025990730488
20.75000549788303,31.810633223560053,1.2096540158461133
24.87703102829482,34.55932572338895,1.4903303549842981
8.055954057380854,13.16362024935498,1.0472897415412328
16.299707633961305,45.54004405220782,-0.540419500270584
16.875669190829953,8.577495815670877,2.601173153319209
7.078883640755237,36.0375308344989,-0.540419500270584
22.943365764872677,22.262957545746865,2.601173153319209
3.958487478039862,47.132389682535155,-0.540419500270584
6.498023557305234,17.040320591622894,0.6195195331632817
23.144202561768566,4.2851467579101685,2.601173153319209
17.682851473001712,15.448490137407845,2.154391207487267
26.327733748595207,3.4356621198443182,2.601173153319209
0.15296014733981456,42.59409401979944,-0.540419500270584
15.64707296630173,29.558203904799196,0.8046759590160296
21.686027060633396,47.56810964887983,0.2050832417304842
11.660638815126598,25.62377546713322,0.6209854719140624
19.26728293058989,3.687881465201431,2.601173153319209
13.71896858469637,14.671991196093837,1.5853319562696717
10.082565699707324,9.289602808503716,1.5347781911237464
1.1058357389723983,38.56888384415277,-0.540419500270584
6.237126044857767,42.311359057893874,-0.540419500270584
25.508727205284885,29.88215746780984,1.9786567161063309
16.72810451805859,17.786271958849653,1.7368547594093366
15.414183060827094,44.619053839668794,-0.540419500270584
11.749609588085395,22.96159447071277,0.8113247245426153
1.5219922095552862,11.005150671963426,0.45443405023321914
19.692081500765887,15.495051346904903,2.601173153319209
8.924948818044388,29.39792628328582,-0.1750826708778226
19.379540769843466,3.6713132668373283,2.601173153319209
19.781654712068306,3.066777803645887,2.601173153319209
16.93942448582634,20.19673025621897,1.573471768894411
3.8080414345085645,20.096283406145105,-0.05453124938969456
23.129277626938737,32.63087258881597,1.4208146357440659
13.887212031230446,17.372920291157346,1.4107171999497274
19.116944345433662,49.86882200561894,-0.540419500270584
5.635112995364274,41.73996001278966,-0.540419500270584
16.396275638679732,27.651961106883505,1.009484525366269
20.085185369270967,12.361430466121098,2.601173153319209
6.324294072318449,4.69468995388731,1.4158039087283483
24.573084187529293,22.382989838275307,2.601173153319209
7.215954928002813,9.998027727357305,1.1612106997125888
25.8275003796359,13.284786449198732,2.601173153319209
11.823218989760386,28.247709029305522,0.44876079674640335
22.256959416640967,11.03546311876319,2.601173153319209
21.851212646095124,44.44615511521423,0.4878959971919624
19.080274559561715,17.200514427122577,2.249945655506167
15.39168434187333,43.43995650016632,-0.540419500270584
21.807808034970815,42.849740682197734,0.598863294319634
2.63766356807135,19.11286573455302,-0.21172261545036863
12.459283314866028,7.894444830397856,2.005482382426524
23.194821219700188,21.818567818352136,2.601173153319209
7.633563908940668,1.2228244934424592,1.8628134987203226
20.904300950185974,18.118312079097976,2.601173153319209
11.890830666876669,16.655635119983003,1.2351868938509654
14.75305858237854,3.1428609314508305,2.601173153319209
10.278532091917327,49.2296733276761,-0.540419500270584
22.201971455619375,41.89524922775597,0.710329162094038
27.975252245547154,31.235779251892986,2.4577892800882237
2.6484023520097013,18.187995249622002,-0.05790830439537564
15.454219876010209,45.70972593523171,-0.540419500270584
27.689279173398898,37.29583418176334,1.6360937224458119
27.69862618783835,46.17222961760453,1.029871807895964
3.921946691791004,5.328580571279423,1.1081438703938606
29.913521904967816,21.316516103602744,2.601173153319209
24.50644885648834,11.71116630247936,2.601173153319209
21.875642091954116,23.42478562298688,2.0245013504759783
9.008495631079825,42.74102968942112,-0.540419500270584
6.9252214255945335,32.04240556113335,-0.540419500270584
11.65785059287826,21.56411769060779,0.8926767504550237
4.66280304933779,29.35746081387381,-0.540419500270584
25.857708767746722,16.694565177544035,2.601173153319209
27.421990993613388,10.819772545079998,2.601173153319209
29.036257934334373,25.087181332550905,2.601173153319209
17.581284463663,17.65282260076413,1.8772160463674152
9.545433428592675,42.99715265606381,-0.540419500270584
21.70806921007317,30.084971997467974,1.4331712717173133
17.547765225349764,49.223289686543986,-0.540419500270584
20.64308022818523,38.229560996873786,0.7818704943267824
17.587068533938574,17.043525431882234,1.939549448797943
17.346165338090188,18.370700047636646,1.7751714935291845
14.334254036306367,0.8533508441330551,2.601173153319209
6.76631014727933,36.539077571490296,-0.540419500270584
17.041797565456605,3.732269558950291,2.601173153319209
6.5481495370345035,9.164140630058604,1.143125613284555
1.5032813287287805,31.172073999592392,-0.540419500270584
20.187685700126234,38.32468181197818,0.7247551978676967
7.983901311448463,46.82913125669465,-0.540419500270584
10.494498695485584,31.88757008467235,-0.15298829623789967
4.213081972180675,12.597587210609296,0.6636202045489286
13.980316830842249,26.882664175433902,0.7979145880546782
1.946840560766283,47.504366851769795,-0.540419500270584
25.209177149640947,36.609787659379165,1.3854285241566662
3.7302123908955496,4.087484177191191,1.1677632993824947
8.534824195757995,41.81384838922037,-0.540419500270584
28.74968601971486,0.01170303609222545,2.601173153319209
7.058508352207168,26.571479074389632,-0.23026533013896633
22.12943154979921,36.328478208308326,1.066007260601669
11.267640667827457,9.74173773406516,1.6506161583769616
19.432277621658795,35.93409734327581,0.8002382014736868
24.179564716403856,18.532130380954907,2.601173153319209
12.608934149273521,27.525095728296982,0.5983809704243295
28.496549286919883,39.838101630930645,1.5452010948316448
28.649778560668583,18.64502637295678,2.601173153319209
10.839716672780895,42.798526804438154,-0.540419500270584
23.707199016649152,18.037298866725177,2.601173153319209
29.660942107544205,34.52579553549794,2.313244397193916
11.056431453276808,12.282125154967,1.4366774270800367
2.7090958184166225,38.56550213545919,-0.540419500270584
15.872000040652463,22.33187132479366,1.2986422926871963
25.136588759862008,20.677342390663494,2.601173153319209
27.57674661946764,8.92777160741578,2.601173153319209
27.465831392071344,15.52631980696592,2.601173153319209
19.62054770773029,48.13772521288844,-0.42011223011535215
5.740129143817461,32.31662344804512,-0.540419500270584
9.126166439662153,11.02198181470494,1.3031026767426934
6.035848397580583,13.729372487964486,0.7921284738971222
7.326118213163993,37.71228364735833,-0.540419500270584
13.176423130366882,34.587874740899515,0.08267227337849092
18.205733888863687,14.424081917374181,2.601173153319209
24.200529648529827,48.321302601278276,0.4909255561346584
27.70918095490468,28.028884385711066,2.601173153319209
7.590894560455804,14.323770374888573,0.9226208311077329
11.580925806196236,0.060565045293115016,2.601173153319209
28.199502644396173,7.192644665187609,2.601173153319209
17.082587119551782,46.769990936056935,-0.540419500270584
18.46787316802259,10.053051461966184,2.601173153319209
22.649565084254114,28.62993193269635,1.657086527528725
7.56938412028661,11.127847920802731,1.1262062823266485
18.529765952526084,13.542242478414956,2.601173153319209
19.487267062241195,41.73716160654511,0.39258246692928767
18.11804227178787,46.54504816686288,-0.540419500270584
29.039052539092502,26.462107885528724,2.601173153319209
4.248648924744595,5.4205240071670655,1.1373745961202144
4.707614397182585,26.902349076986816,-0.540419500270584
7.450825658244496,39.41348568465423,-0.540419500270584
17.605422192363488,27.278829455628767,1.163479873824853
5.8474043534767635,0.5427338997415154,1.6637402974737667
13.613513468806216,4.970903542114008,2.601173153319209
